indicator_id,region_id,date,value
ZSFH,27499,2022-12-31,652921.0
ZSFH,27499,2022-11-30,643120.0
ZSFH,27499,2022-10-31,635289.0
ZSFH,27499,2022-09-30,630807.0
ZSFH,27499,2022-08-31,630073.0
ZSFH,27499,2022-07-31,634060.0
ZSFH,27499,2022-06-30,632499.0
ZSFH,27499,2022-05-31,617808.0
ZSFH,27499,2022-04-30,624320.0
ZSFH,27499,2022-03-31,627604.0
ZSFH,27499,2022-02-28,641405.0
ZSFH,27499,2022-01-31,686742.0
ZSFH,27499,2021-12-31,500098.0
ZSFH,27499,2021-11-30,507039.0
ZSFH,27499,2021-10-31,506955.0
ZSFH,27499,2021-09-30,502200.0
ZSFH,27499,2021-08-31,487852.0
ZSFH,27499,2021-07-31,488890.0
ZSFH,27499,2021-06-30,474165.0
ZSFH,27499,2021-05-31,464555.0
ZSFH,27499,2021-04-30,374828.0
ZSFH,27499,2021-03-31,368752.0
ZSFH,27499,2021-02-28,357146.0
ZSFH,27499,2021-01-31,361886.0
ZSFH,27499,2020-12-31,348075.0
ZSFH,27499,2020-11-30,338290.0
ZSFH,27499,2020-10-31,342905.0
ZSFH,27499,2020-09-30,345383.0
ZSFH,27499,2020-08-31,271614.0
ZSFH,27499,2020-07-31,263419.0
ZSFH,27499,2020-06-30,334528.0
ZSFH,27499,2020-05-31,329401.0
ZSFH,27499,2020-04-30,324526.0
ZSFH,27499,2020-03-31,323678.0
ZSFH,27499,2020-02-29,323530.0
ZSFH,27499,2020-01-31,324369.0
ZSFH,27499,2019-12-31,325841.0
ZSFH,27499,2019-11-30,326249.0
ZSFH,27499,2019-10-31,325956.0
ZSFH,27499,2019-09-30,324754.0
ZSFH,27499,2019-08-31,324668.0
ZSFH,27499,2019-07-31,324787.0
ZSFH,27499,2019-06-30,324196.0
ZSFH,27499,2019-05-31,323572.0
ZSFH,27499,2019-04-30,321745.0
ZSFH,27499,2019-03-31,320172.0
ZSFH,27499,2019-02-28,317920.0
ZSFH,27499,2019-01-31,314700.0
ZSFH,27499,2018-12-31,310780.0
ZSFH,27499,2018-11-30,308158.0
ZSFH,27499,2018-10-31,306154.0
ZSFH,27499,2018-09-30,305902.0
ZSFH,27499,2018-08-31,303632.0
ZSFH,27499,2018-07-31,301521.0
ZSFH,27499,2018-06-30,301489.0
ZSFH,27499,2018-05-31,301919.0
ZSFH,27499,2018-04-30,303624.0
ZSFH,27499,2018-03-31,303363.0
ZSFH,27499,2018-02-28,302375.0
ZSFH,27499,2018-01-31,300173.0
ZSFH,27499,2017-12-31,297299.0
ZSFH,27499,2017-11-30,295206.0
ZSFH,27499,2017-10-31,293674.0
ZSFH,27499,2017-09-30,290717.0
ZSFH,27499,2017-08-31,288306.0
ZSFH,27499,2017-07-31,283614.0
ZSFH,27499,2017-06-30,278273.0
ZSFH,27499,2017-05-31,273398.0
ZSFH,27499,2017-04-30,269563.0
ZSFH,27499,2017-03-31,266924.0
ZSFH,27499,2017-02-28,264540.0
ZSFH,27499,2017-01-31,263490.0
ZSFH,27499,2016-12-31,263352.0
ZSFH,27499,2016-11-30,261150.0
ZSFH,27499,2016-10-31,258465.0
ZSFH,27499,2016-09-30,256786.0
ZSFH,27499,2016-08-31,255982.0
ZSFH,27499,2016-07-31,256714.0
ZSFH,27499,2016-06-30,256871.0
ZSFH,27499,2016-05-31,255961.0
ZSFH,27499,2016-04-30,254078.0
ZSFH,27499,2016-03-31,252622.0
ZSFH,27499,2016-02-29,250964.0
ZSFH,27499,2016-01-31,248543.0
ZSFH,27499,2015-12-31,245175.0
ZSFH,27499,2015-11-30,243969.0
ZSFH,27499,2015-10-31,243907.0
