indicator_id,region_id,date,value
ZSFH,27435,2023-08-31,376302.943468487
ZSFH,27435,2023-07-31,373305.779683337
ZSFH,27435,2023-06-30,371677.669420921
ZSFH,27435,2023-05-31,371022.168680476
ZSFH,27435,2023-04-30,370891.348158341
ZSFH,27435,2023-03-31,370971.214717592
ZSFH,27435,2023-02-28,372495.230134432
ZSFH,27435,2023-01-31,376121.07947929
ZSFH,27435,2022-12-31,381513.355998745
ZSFH,27435,2022-11-30,387189.237308061
ZSFH,27435,2022-10-31,393467.055857669
ZSFH,27435,2022-09-30,398866.528259004
ZSFH,27435,2022-08-31,403443.775930622
ZSFH,27435,2022-07-31,404009.0625749
ZSFH,27435,2022-06-30,401306.598368637
ZSFH,27435,2022-05-31,394221.116497019
ZSFH,27435,2022-04-30,385462.600514113
ZSFH,27435,2022-03-31,375684.619106283
ZSFH,27435,2022-02-28,366342.357345439
ZSFH,27435,2022-01-31,358686.706151432
ZSFH,27435,2021-12-31,351883.121606295
ZSFH,27435,2021-11-30,346567.68956878
ZSFH,27435,2021-10-31,341320.461545031
ZSFH,27435,2021-09-30,336489.190687631
ZSFH,27435,2021-08-31,331205.743862223
ZSFH,27435,2021-07-31,324699.086988502
ZSFH,27435,2021-06-30,316783.372846121
ZSFH,27435,2021-05-31,308700.740592209
ZSFH,27435,2021-04-30,301041.877616438
ZSFH,27435,2021-03-31,293850.853917167
ZSFH,27435,2021-02-28,286513.697481628
ZSFH,27435,2021-01-31,279613.040817282
ZSFH,27435,2020-12-31,273904.969542653
ZSFH,27435,2020-11-30,268496.762951282
ZSFH,27435,2020-10-31,262705.309699131
ZSFH,27435,2020-09-30,256484.507905906
ZSFH,27435,2020-08-31,250394.904647509
ZSFH,27435,2020-07-31,245518.554186135
ZSFH,27435,2020-06-30,242610.032867765
ZSFH,27435,2020-05-31,241667.621692043
ZSFH,27435,2020-04-30,241694.587849068
ZSFH,27435,2020-03-31,240853.461739633
ZSFH,27435,2020-02-29,239034.529330245
ZSFH,27435,2020-01-31,236454.594249454
ZSFH,27435,2019-12-31,233685.107885088
ZSFH,27435,2019-11-30,231400.463256948
ZSFH,27435,2019-10-31,229865.716688401
ZSFH,27435,2019-09-30,228824.572138148
ZSFH,27435,2019-08-31,227540.791242478
ZSFH,27435,2019-07-31,226268.200952344
ZSFH,27435,2019-06-30,225205.10074927
ZSFH,27435,2019-05-31,224667.918487019
