indicator_id,region_id,date,value
ZSFH,77043,2023-08-31,284700.177402957
ZSFH,77043,2023-07-31,283326.966381436
ZSFH,77043,2023-06-30,281801.809770253
ZSFH,77043,2023-05-31,279779.373013434
ZSFH,77043,2023-04-30,277674.946131555
ZSFH,77043,2023-03-31,275926.80959183
ZSFH,77043,2023-02-28,275604.168644634
ZSFH,77043,2023-01-31,275658.811807365
ZSFH,77043,2022-12-31,276028.169357168
ZSFH,77043,2022-11-30,275811.947363876
ZSFH,77043,2022-10-31,275916.283105687
ZSFH,77043,2022-09-30,276665.222331181
ZSFH,77043,2022-08-31,277634.483551686
ZSFH,77043,2022-07-31,277668.409414103
ZSFH,77043,2022-06-30,275928.799776081
ZSFH,77043,2022-05-31,272447.01337288
ZSFH,77043,2022-04-30,268263.35985427
ZSFH,77043,2022-03-31,263801.877738308
ZSFH,77043,2022-02-28,259280.355816996
ZSFH,77043,2022-01-31,255831.668437624
ZSFH,77043,2021-12-31,253426.486241557
ZSFH,77043,2021-11-30,252457.464966601
ZSFH,77043,2021-10-31,251986.65930045
ZSFH,77043,2021-09-30,251946.018764154
ZSFH,77043,2021-08-31,251914.724541717
ZSFH,77043,2021-07-31,250556.878854674
ZSFH,77043,2021-06-30,247804.328929326
ZSFH,77043,2021-05-31,244026.814621061
ZSFH,77043,2021-04-30,240342.620663509
ZSFH,77043,2021-03-31,237132.510021242
ZSFH,77043,2021-02-28,234424.741889692
ZSFH,77043,2021-01-31,231594.958919474
ZSFH,77043,2020-12-31,228269.186349978
ZSFH,77043,2020-11-30,224540.438074879
ZSFH,77043,2020-10-31,221037.087720442
ZSFH,77043,2020-09-30,218050.770968398
ZSFH,77043,2020-08-31,215603.502794292
ZSFH,77043,2020-07-31,214062.500864622
ZSFH,77043,2020-06-30,213573.676735871
ZSFH,77043,2020-05-31,213613.45297731
ZSFH,77043,2020-04-30,213570.327670312
ZSFH,77043,2020-03-31,212815.717729062
ZSFH,77043,2020-02-29,211666.047093218
ZSFH,77043,2020-01-31,210531.179186663
ZSFH,77043,2019-12-31,209765.668674403
ZSFH,77043,2019-11-30,209349.593578388
ZSFH,77043,2019-10-31,208965.639704711
ZSFH,77043,2019-09-30,208535.409800184
ZSFH,77043,2019-08-31,208128.836514572
ZSFH,77043,2019-07-31,207637.719655814
ZSFH,77043,2019-06-30,207142.9122182
ZSFH,77043,2019-05-31,206517.305366589
ZSFH,77043,2019-04-30,205788.50919754
ZSFH,77043,2019-03-31,204808.710447496
ZSFH,77043,2019-02-28,203837.574698803
ZSFH,77043,2019-01-31,203056.019194742
ZSFH,77043,2018-12-31,202739.239126304
ZSFH,77043,2018-11-30,202682.112337093
ZSFH,77043,2018-10-31,202596.771090391
ZSFH,77043,2018-09-30,202339.18285093
ZSFH,77043,2018-08-31,201596.689941262
ZSFH,77043,2018-07-31,201000.262379005
ZSFH,77043,2018-06-30,200275.562871998
ZSFH,77043,2018-05-31,199759.947897692
ZSFH,77043,2018-04-30,198637.636634058
ZSFH,77043,2018-03-31,197467.857581165
ZSFH,77043,2018-02-28,196139.464718191
ZSFH,77043,2018-01-31,195267.704809656
ZSFH,77043,2017-12-31,194338.588721703
ZSFH,77043,2017-11-30,193335.721873327
ZSFH,77043,2017-10-31,192265.189671632
ZSFH,77043,2017-09-30,191528.561307422
ZSFH,77043,2017-08-31,191043.416716228
ZSFH,77043,2017-07-31,190403.738289438
ZSFH,77043,2017-06-30,189621.162666318
ZSFH,77043,2017-05-31,188693.756795946
ZSFH,77043,2017-04-30,187823.457088531
ZSFH,77043,2017-03-31,186796.201651215
ZSFH,77043,2017-02-28,185721.374022737
ZSFH,77043,2017-01-31,184639.938690554
ZSFH,77043,2016-12-31,183654.44822672
ZSFH,77043,2016-11-30,182967.604743726
ZSFH,77043,2016-10-31,182399.953011819
ZSFH,77043,2016-09-30,182129.261310981
ZSFH,77043,2016-08-31,182046.968854341
ZSFH,77043,2016-07-31,182172.487212451
ZSFH,77043,2016-06-30,182018.910397416
ZSFH,77043,2016-05-31,181369.313538277
ZSFH,77043,2016-04-30,180921.437711092
ZSFH,77043,2016-03-31,180626.407461894
ZSFH,77043,2016-02-29,180381.559777737
ZSFH,77043,2016-01-31,179732.294840254
ZSFH,77043,2015-12-31,179123.573676834
ZSFH,77043,2015-11-30,178511.325040884
ZSFH,77043,2015-10-31,178086.94020107
ZSFH,77043,2015-09-30,177572.738826209
ZSFH,77043,2015-08-31,176952.817157691
ZSFH,77043,2015-07-31,176164.300286294
ZSFH,77043,2015-06-30,175271.612602288
ZSFH,77043,2015-05-31,174909.604190197
ZSFH,77043,2015-04-30,174399.733025072
ZSFH,77043,2015-03-31,173843.1827718
ZSFH,77043,2015-02-28,173085.48107328
ZSFH,77043,2015-01-31,172764.798088975
ZSFH,77043,2014-12-31,172839.213194935
ZSFH,77043,2014-11-30,173014.268467386
ZSFH,77043,2014-10-31,172929.286485871
ZSFH,77043,2014-09-30,172842.601790984
ZSFH,77043,2014-08-31,172544.934495759
ZSFH,77043,2014-07-31,172415.069613281
ZSFH,77043,2014-06-30,171815.70958708
ZSFH,77043,2014-05-31,171518.448488259
ZSFH,77043,2014-04-30,171231.053852829
ZSFH,77043,2014-03-31,171363.359367421
ZSFH,77043,2014-02-28,171455.217623825
ZSFH,77043,2014-01-31,171446.769628036
ZSFH,77043,2013-12-31,171439.996912534
ZSFH,77043,2013-11-30,171176.933155252
ZSFH,77043,2013-10-31,170974.085631583
ZSFH,77043,2013-09-30,170813.922918638
ZSFH,77043,2013-08-31,170772.527489824
ZSFH,77043,2013-07-31,170487.853030296
ZSFH,77043,2013-06-30,169866.515537039
ZSFH,77043,2013-05-31,169239.171782464
ZSFH,77043,2013-04-30,168443.482529837
ZSFH,77043,2013-03-31,167926.442664409
ZSFH,77043,2013-02-28,167620.613500902
ZSFH,77043,2013-01-31,168057.314855656
ZSFH,77043,2012-12-31,168360.33550244
ZSFH,77043,2012-11-30,168418.291093179
ZSFH,77043,2012-10-31,167996.903974336
ZSFH,77043,2012-09-30,167968.336087142
ZSFH,77043,2012-08-31,168093.931040595
ZSFH,77043,2012-07-31,168517.580702946
ZSFH,77043,2012-06-30,168825.661078543
ZSFH,77043,2012-05-31,169495.675873389
ZSFH,77043,2012-04-30,169724.693972213
ZSFH,77043,2012-03-31,169860.156672222
ZSFH,77043,2012-02-29,169418.318364545
ZSFH,77043,2012-01-31,169317.970391138
ZSFH,77043,2011-12-31,169275.463463776
