indicator_id,region_id,date,value
ZSFH,77038,2023-08-31,277337.017083534
ZSFH,77038,2023-07-31,275441.848769323
ZSFH,77038,2023-06-30,273512.992995031
ZSFH,77038,2023-05-31,271248.546597365
ZSFH,77038,2023-04-30,268852.260768092
ZSFH,77038,2023-03-31,266785.638949741
ZSFH,77038,2023-02-28,265860.671393982
ZSFH,77038,2023-01-31,265374.69087522
ZSFH,77038,2022-12-31,264940.056590545
ZSFH,77038,2022-11-30,264458.787362044
ZSFH,77038,2022-10-31,264680.499566069
ZSFH,77038,2022-09-30,265341.332231614
ZSFH,77038,2022-08-31,265867.821898158
ZSFH,77038,2022-07-31,265269.529941491
ZSFH,77038,2022-06-30,263467.885503599
ZSFH,77038,2022-05-31,260035.513692342
ZSFH,77038,2022-04-30,255975.690326252
ZSFH,77038,2022-03-31,251757.217994672
ZSFH,77038,2022-02-28,247750.723671574
ZSFH,77038,2022-01-31,244455.526991593
ZSFH,77038,2021-12-31,242036.060463884
ZSFH,77038,2021-11-30,240867.061918168
ZSFH,77038,2021-10-31,240345.806839081
ZSFH,77038,2021-09-30,240234.140099662
ZSFH,77038,2021-08-31,240176.890924567
ZSFH,77038,2021-07-31,238965.294675041
ZSFH,77038,2021-06-30,236367.735191111
ZSFH,77038,2021-05-31,233020.341778016
ZSFH,77038,2021-04-30,229704.656653965
ZSFH,77038,2021-03-31,226553.515022108
ZSFH,77038,2021-02-28,223748.89301868
ZSFH,77038,2021-01-31,221138.922719073
ZSFH,77038,2020-12-31,218325.694027448
ZSFH,77038,2020-11-30,214977.037501694
ZSFH,77038,2020-10-31,211499.089797831
ZSFH,77038,2020-09-30,208545.153548142
ZSFH,77038,2020-08-31,206220.830948359
ZSFH,77038,2020-07-31,204823.626875124
ZSFH,77038,2020-06-30,204299.297807455
ZSFH,77038,2020-05-31,203986.971171466
ZSFH,77038,2020-04-30,203627.348847208
ZSFH,77038,2020-03-31,202811.571033312
ZSFH,77038,2020-02-29,202006.942501898
ZSFH,77038,2020-01-31,201214.376471124
ZSFH,77038,2019-12-31,200584.482393148
ZSFH,77038,2019-11-30,200030.737861473
ZSFH,77038,2019-10-31,199260.867586394
ZSFH,77038,2019-09-30,198663.429190967
ZSFH,77038,2019-08-31,198064.160620631
ZSFH,77038,2019-07-31,197468.977455704
ZSFH,77038,2019-06-30,196811.665897631
ZSFH,77038,2019-05-31,196409.169649522
ZSFH,77038,2019-04-30,196168.528280225
ZSFH,77038,2019-03-31,195757.734987725
ZSFH,77038,2019-02-28,195048.263296601
ZSFH,77038,2019-01-31,194357.243692949
ZSFH,77038,2018-12-31,193656.58341094
ZSFH,77038,2018-11-30,192943.554077553
ZSFH,77038,2018-10-31,192092.443436502
ZSFH,77038,2018-09-30,191507.355753559
ZSFH,77038,2018-08-31,190686.095704459
ZSFH,77038,2018-07-31,189986.127315834
ZSFH,77038,2018-06-30,189005.341763943
ZSFH,77038,2018-05-31,188248.377768642
ZSFH,77038,2018-04-30,187032.554752527
ZSFH,77038,2018-03-31,185915.127337472
ZSFH,77038,2018-02-28,184952.486256367
ZSFH,77038,2018-01-31,184383.742547731
ZSFH,77038,2017-12-31,183651.772126851
ZSFH,77038,2017-11-30,182643.690586549
ZSFH,77038,2017-10-31,181831.631634835
ZSFH,77038,2017-09-30,181221.733794895
ZSFH,77038,2017-08-31,180891.3236646
ZSFH,77038,2017-07-31,180524.071308314
ZSFH,77038,2017-06-30,180287.627565713
ZSFH,77038,2017-05-31,180085.455827901
ZSFH,77038,2017-04-30,179680.33204881
ZSFH,77038,2017-03-31,178846.251692207
ZSFH,77038,2017-02-28,177744.13918516
ZSFH,77038,2017-01-31,176600.568227418
ZSFH,77038,2016-12-31,175752.94603078
ZSFH,77038,2016-11-30,174944.765358153
ZSFH,77038,2016-10-31,174093.208695011
ZSFH,77038,2016-09-30,173258.414762393
ZSFH,77038,2016-08-31,172718.431517373
ZSFH,77038,2016-07-31,172527.85890233
ZSFH,77038,2016-06-30,172224.701418469
ZSFH,77038,2016-05-31,171433.679662448
ZSFH,77038,2016-04-30,170567.037018144
ZSFH,77038,2016-03-31,169522.497357991
ZSFH,77038,2016-02-29,168556.864007293
ZSFH,77038,2016-01-31,167403.406589743
ZSFH,77038,2015-12-31,166439.330309791
ZSFH,77038,2015-11-30,165672.512590006
ZSFH,77038,2015-10-31,165170.707715968
ZSFH,77038,2015-09-30,164577.998729387
ZSFH,77038,2015-08-31,163808.816651367
ZSFH,77038,2015-07-31,162901.181839426
ZSFH,77038,2015-06-30,161961.141363907
ZSFH,77038,2015-05-31,161064.702600878
ZSFH,77038,2015-04-30,159967.071032384
ZSFH,77038,2015-03-31,159133.440847615
ZSFH,77038,2015-02-28,158441.411644894
ZSFH,77038,2015-01-31,157943.297583103
ZSFH,77038,2014-12-31,157415.775052015
ZSFH,77038,2014-11-30,157143.028405198
ZSFH,77038,2014-10-31,157181.199669465
ZSFH,77038,2014-09-30,157269.702688074
ZSFH,77038,2014-08-31,157247.096719478
ZSFH,77038,2014-07-31,156974.466624551
ZSFH,77038,2014-06-30,156651.710708223
ZSFH,77038,2014-05-31,156451.116910916
ZSFH,77038,2014-04-30,156300.755927912
ZSFH,77038,2014-03-31,156430.433780501
ZSFH,77038,2014-02-28,156519.674341649
ZSFH,77038,2014-01-31,156481.59272876
