indicator_id,region_id,date,value
ZSFH,77011,2023-08-31,139643.223721408
ZSFH,77011,2023-07-31,138408.981714679
ZSFH,77011,2023-06-30,137697.259024046
ZSFH,77011,2023-05-31,137457.832336501
ZSFH,77011,2023-04-30,137169.062179512
ZSFH,77011,2023-03-31,136364.567102088
ZSFH,77011,2023-02-28,135745.882840802
ZSFH,77011,2023-01-31,135463.773631961
ZSFH,77011,2022-12-31,135753.49261946
ZSFH,77011,2022-11-30,135784.90527216
ZSFH,77011,2022-10-31,135596.687424306
ZSFH,77011,2022-09-30,135729.652201305
ZSFH,77011,2022-08-31,136086.550405063
ZSFH,77011,2022-07-31,136101.012481486
ZSFH,77011,2022-06-30,135482.26304855
ZSFH,77011,2022-05-31,134323.837329456
ZSFH,77011,2022-04-30,132984.353974248
ZSFH,77011,2022-03-31,130994.575811554
ZSFH,77011,2022-02-28,128440.472715721
ZSFH,77011,2022-01-31,126219.266329562
ZSFH,77011,2021-12-31,124769.864128727
ZSFH,77011,2021-11-30,124326.716328224
ZSFH,77011,2021-10-31,124146.253265967
ZSFH,77011,2021-09-30,124593.205195671
ZSFH,77011,2021-08-31,125275.871639068
ZSFH,77011,2021-07-31,125449.082276315
ZSFH,77011,2021-06-30,124576.667285853
ZSFH,77011,2021-05-31,123185.863598598
ZSFH,77011,2021-04-30,121356.488783098
ZSFH,77011,2021-03-31,119160.1911499
ZSFH,77011,2021-02-28,116672.818531447
ZSFH,77011,2021-01-31,114587.130190593
ZSFH,77011,2020-12-31,112559.130511962
ZSFH,77011,2020-11-30,110355.854686826
ZSFH,77011,2020-10-31,107754.095804904
ZSFH,77011,2020-09-30,105405.035134258
ZSFH,77011,2020-08-31,103438.492624682
ZSFH,77011,2020-07-31,102619.989621462
ZSFH,77011,2020-06-30,102750.08871484
ZSFH,77011,2020-05-31,103329.463473461
ZSFH,77011,2020-04-30,103469.32457397
ZSFH,77011,2020-03-31,102820.539915244
ZSFH,77011,2020-02-29,101846.024602994
ZSFH,77011,2020-01-31,100912.567053082
ZSFH,77011,2019-12-31,100229.154797766
ZSFH,77011,2019-11-30,99921.6318569724
ZSFH,77011,2019-10-31,99543.7911906115
ZSFH,77011,2019-09-30,99328.6247617778
ZSFH,77011,2019-08-31,99114.3833488801
ZSFH,77011,2019-07-31,99254.4556520933
ZSFH,77011,2019-06-30,99394.3329717568
ZSFH,77011,2019-05-31,99386.3615247264
ZSFH,77011,2019-04-30,98778.7811300879
ZSFH,77011,2019-03-31,97742.7494370309
ZSFH,77011,2019-02-28,96257.4256132963
ZSFH,77011,2019-01-31,94936.8255888062
ZSFH,77011,2018-12-31,93715.9133582538
ZSFH,77011,2018-11-30,92547.7652122677
ZSFH,77011,2018-10-31,91200.6069671548
ZSFH,77011,2018-09-30,90135.0352808328
ZSFH,77011,2018-08-31,89271.4466074036
ZSFH,77011,2018-07-31,88781.9786295924
ZSFH,77011,2018-06-30,88214.5772990878
ZSFH,77011,2018-05-31,87555.55456897
ZSFH,77011,2018-04-30,86359.3538644462
ZSFH,77011,2018-03-31,84947.1467757793
ZSFH,77011,2018-02-28,83615.8696090613
ZSFH,77011,2018-01-31,82627.4298808944
ZSFH,77011,2017-12-31,81720.3621151384
ZSFH,77011,2017-11-30,80763.3508001671
ZSFH,77011,2017-10-31,79903.6984460799
ZSFH,77011,2017-09-30,79184.2855845696
ZSFH,77011,2017-08-31,78472.1727070646
ZSFH,77011,2017-07-31,77926.8274879361
ZSFH,77011,2017-06-30,77635.1679059162
ZSFH,77011,2017-05-31,77685.3317333849
ZSFH,77011,2017-04-30,77593.6890863891
ZSFH,77011,2017-03-31,77137.6400846869
ZSFH,77011,2017-02-28,76243.5054746814
ZSFH,77011,2017-01-31,75341.3878603823
ZSFH,77011,2016-12-31,74575.9717830026
ZSFH,77011,2016-11-30,74203.7994786495
ZSFH,77011,2016-10-31,73846.0531685213
ZSFH,77011,2016-09-30,73562.6917150919
ZSFH,77011,2016-08-31,73123.6690638077
ZSFH,77011,2016-07-31,72638.6703478189
ZSFH,77011,2016-06-30,72354.2946867544
ZSFH,77011,2016-05-31,72070.3979510393
ZSFH,77011,2016-04-30,72023.8827730333
ZSFH,77011,2016-03-31,71833.9556204483
ZSFH,77011,2016-02-29,71783.6402070481
ZSFH,77011,2016-01-31,71715.3943968053
ZSFH,77011,2015-12-31,71898.1548866422
