indicator_id,region_id,date,value
ZSFH,75223,2023-08-31,335531.826180113
ZSFH,75223,2023-07-31,334978.477374663
ZSFH,75223,2023-06-30,332615.542426536
ZSFH,75223,2023-05-31,329153.769694009
ZSFH,75223,2023-04-30,326122.12646902
ZSFH,75223,2023-03-31,324638.834774058
ZSFH,75223,2023-02-28,324112.278318585
ZSFH,75223,2023-01-31,324510.820399686
ZSFH,75223,2022-12-31,324880.078122427
ZSFH,75223,2022-11-30,324717.160554217
ZSFH,75223,2022-10-31,324544.730502071
ZSFH,75223,2022-09-30,324372.560002598
ZSFH,75223,2022-08-31,324246.457924594
ZSFH,75223,2022-07-31,323280.632722018
ZSFH,75223,2022-06-30,321379.988089632
ZSFH,75223,2022-05-31,318579.585590875
ZSFH,75223,2022-04-30,315467.344080691
ZSFH,75223,2022-03-31,311789.824363741
ZSFH,75223,2022-02-28,307857.146229399
ZSFH,75223,2022-01-31,304160.678120298
ZSFH,75223,2021-12-31,300303.175506474
ZSFH,75223,2021-11-30,296416.41208869
ZSFH,75223,2021-10-31,292515.187359247
ZSFH,75223,2021-09-30,289275.789917531
ZSFH,75223,2021-08-31,286328.999337892
ZSFH,75223,2021-07-31,282982.718740553
ZSFH,75223,2021-06-30,279479.769023222
ZSFH,75223,2021-05-31,276302.988739747
ZSFH,75223,2021-04-30,273485.69147731
ZSFH,75223,2021-03-31,271188.720179885
ZSFH,75223,2021-02-28,268858.24800424
ZSFH,75223,2021-01-31,266799.178755998
ZSFH,75223,2020-12-31,264538.825536876
ZSFH,75223,2020-11-30,262440.817285051
ZSFH,75223,2020-10-31,260473.390121766
ZSFH,75223,2020-09-30,258797.175087801
ZSFH,75223,2020-08-31,257273.298747485
ZSFH,75223,2020-07-31,255839.953707761
ZSFH,75223,2020-06-30,254984.081217285
ZSFH,75223,2020-05-31,254723.496314849
ZSFH,75223,2020-04-30,254438.693437941
ZSFH,75223,2020-03-31,253938.115854084
ZSFH,75223,2020-02-29,253182.984929665
ZSFH,75223,2020-01-31,252468.294433989
ZSFH,75223,2019-12-31,251420.271437254
ZSFH,75223,2019-11-30,250312.063193085
ZSFH,75223,2019-10-31,249456.609964677
ZSFH,75223,2019-09-30,248870.94354525
ZSFH,75223,2019-08-31,248357.341568267
ZSFH,75223,2019-07-31,247921.838316982
ZSFH,75223,2019-06-30,247628.616420849
ZSFH,75223,2019-05-31,247404.089403456
ZSFH,75223,2019-04-30,246999.591879116
ZSFH,75223,2019-03-31,246503.172552721
ZSFH,75223,2019-02-28,245858.60002401
ZSFH,75223,2019-01-31,245051.377810638
ZSFH,75223,2018-12-31,244058.935700565
ZSFH,75223,2018-11-30,242955.620987363
ZSFH,75223,2018-10-31,241972.633897921
ZSFH,75223,2018-09-30,241346.239245097
ZSFH,75223,2018-08-31,240644.571720659
ZSFH,75223,2018-07-31,239865.086306311
ZSFH,75223,2018-06-30,239101.885552782
ZSFH,75223,2018-05-31,238870.060184732
ZSFH,75223,2018-04-30,238610.340704478
ZSFH,75223,2018-03-31,238046.891198873
ZSFH,75223,2018-02-28,237179.952466052
ZSFH,75223,2018-01-31,236802.642356017
ZSFH,75223,2017-12-31,236555.52688803
ZSFH,75223,2017-11-30,236269.355872954
ZSFH,75223,2017-10-31,235852.334891479
ZSFH,75223,2017-09-30,235575.269510799
ZSFH,75223,2017-08-31,235119.649481732
ZSFH,75223,2017-07-31,234417.844316876
ZSFH,75223,2017-06-30,233588.785467367
ZSFH,75223,2017-05-31,232864.696955999
ZSFH,75223,2017-04-30,232463.706171414
ZSFH,75223,2017-03-31,232193.418964505
ZSFH,75223,2017-02-28,232365.337131523
ZSFH,75223,2017-01-31,232412.058059287
ZSFH,75223,2016-12-31,232306.679396398
ZSFH,75223,2016-11-30,231610.969915374
ZSFH,75223,2016-10-31,230987.03830952
ZSFH,75223,2016-09-30,230340.934205242
ZSFH,75223,2016-08-31,230054.671395658
ZSFH,75223,2016-07-31,229765.284712449
ZSFH,75223,2016-06-30,229370.952989892
ZSFH,75223,2016-05-31,228853.733261043
ZSFH,75223,2016-04-30,228120.874396805
ZSFH,75223,2016-03-31,227299.209893318
ZSFH,75223,2016-02-29,226048.751032821
ZSFH,75223,2016-01-31,225174.43789867
ZSFH,75223,2015-12-31,224314.82230091
ZSFH,75223,2015-11-30,224012.279008013
ZSFH,75223,2015-10-31,223299.999232323
ZSFH,75223,2015-09-30,222529.827315155
ZSFH,75223,2015-08-31,221441.258046636
ZSFH,75223,2015-07-31,220359.688454008
ZSFH,75223,2015-06-30,219449.799423955
ZSFH,75223,2015-05-31,218997.406055755
ZSFH,75223,2015-04-30,218598.947212456
ZSFH,75223,2015-03-31,218337.756786012
ZSFH,75223,2015-02-28,217566.084361014
ZSFH,75223,2015-01-31,216961.198136719
ZSFH,75223,2014-12-31,215887.087496621
ZSFH,75223,2014-11-30,215221.799208751
ZSFH,75223,2014-10-31,214482.92575546
ZSFH,75223,2014-09-30,214284.245500903
ZSFH,75223,2014-08-31,214061.53647358
ZSFH,75223,2014-07-31,213434.10027277
ZSFH,75223,2014-06-30,212428.93023723
ZSFH,75223,2014-05-31,211105.947742445
ZSFH,75223,2014-04-30,209947.373454586
ZSFH,75223,2014-03-31,209001.813142658
ZSFH,75223,2014-02-28,208241.355760013
ZSFH,75223,2014-01-31,207866.79885919
ZSFH,75223,2013-12-31,207670.387583093
ZSFH,75223,2013-11-30,207707.168432643
ZSFH,75223,2013-10-31,207587.856031297
ZSFH,75223,2013-09-30,207616.585021042
ZSFH,75223,2013-08-31,207862.067646079
ZSFH,75223,2013-07-31,208186.571473764
ZSFH,75223,2013-06-30,208346.04334491
ZSFH,75223,2013-05-31,208303.505518386
ZSFH,75223,2013-04-30,208272.183997131
ZSFH,75223,2013-03-31,207971.952714179
ZSFH,75223,2013-02-28,207247.211665408
ZSFH,75223,2013-01-31,206815.863668902
ZSFH,75223,2012-12-31,206625.525631042
ZSFH,75223,2012-11-30,206698.29060665
ZSFH,75223,2012-10-31,206433.090513302
ZSFH,75223,2012-09-30,206403.973816825
ZSFH,75223,2012-08-31,206199.806714266
ZSFH,75223,2012-07-31,205932.229110668
ZSFH,75223,2012-06-30,205320.032149548
ZSFH,75223,2012-05-31,204879.463542499
ZSFH,75223,2012-04-30,204283.574667808
ZSFH,75223,2012-03-31,203828.080882134
ZSFH,75223,2012-02-29,203517.323403515
ZSFH,75223,2012-01-31,203489.761817629
ZSFH,75223,2011-12-31,187655.0
ZSFH,75223,2011-11-30,187415.0
ZSFH,75223,2011-10-31,187507.0
ZSFH,75223,2011-09-30,187858.0
ZSFH,75223,2011-08-31,188317.0
ZSFH,75223,2011-07-31,188638.0
ZSFH,75223,2011-06-30,188880.0
ZSFH,75223,2011-05-31,188921.0
ZSFH,75223,2011-04-30,189525.0
ZSFH,75223,2011-03-31,190316.0
ZSFH,75223,2011-02-28,190940.0
ZSFH,75223,2011-01-31,191453.0
ZSFH,75223,2010-12-31,191951.0
ZSFH,75223,2010-11-30,192363.0
ZSFH,75223,2010-10-31,192236.0
