indicator_id,region_id,date,value
ZSFH,75210,2023-08-31,95289.4011121896
ZSFH,75210,2023-07-31,96181.5950486914
ZSFH,75210,2023-06-30,97056.4306938508
ZSFH,75210,2023-05-31,97248.2470216372
ZSFH,75210,2023-04-30,97334.3887287085
ZSFH,75210,2023-03-31,97877.1792965452
ZSFH,75210,2023-02-28,100034.518394174
ZSFH,75210,2023-01-31,103330.471563173
ZSFH,75210,2022-12-31,106634.147947362
ZSFH,75210,2022-11-30,109155.849595799
ZSFH,75210,2022-10-31,109975.688482294
ZSFH,75210,2022-09-30,110192.620808173
ZSFH,75210,2022-08-31,110174.88813969
ZSFH,75210,2022-07-31,109524.936345039
ZSFH,75210,2022-06-30,108087.500713994
ZSFH,75210,2022-05-31,106553.523694443
ZSFH,75210,2022-04-30,105576.807309226
ZSFH,75210,2022-03-31,104664.511016087
ZSFH,75210,2022-02-28,103246.524568902
ZSFH,75210,2022-01-31,101865.587915824
ZSFH,75210,2021-12-31,100205.777048133
ZSFH,75210,2021-11-30,99028.1626955075
ZSFH,75210,2021-10-31,98036.4347086807
ZSFH,75210,2021-09-30,97433.1730686882
ZSFH,75210,2021-08-31,96999.2203051676
ZSFH,75210,2021-07-31,95946.4200237501
ZSFH,75210,2021-06-30,94696.1099612808
ZSFH,75210,2021-05-31,93074.0344223248
ZSFH,75210,2021-04-30,91249.1453740277
ZSFH,75210,2021-03-31,88604.3427914917
ZSFH,75210,2021-02-28,85330.4661831824
ZSFH,75210,2021-01-31,82149.9443381034
ZSFH,75210,2020-12-31,79412.5133024117
ZSFH,75210,2020-11-30,77309.983588359
ZSFH,75210,2020-10-31,75543.5768400722
ZSFH,75210,2020-09-30,74292.2173496882
ZSFH,75210,2020-08-31,73125.055446147
ZSFH,75210,2020-07-31,73072.3725816891
ZSFH,75210,2020-06-30,74076.3034919184
ZSFH,75210,2020-05-31,75265.9476426395
ZSFH,75210,2020-04-30,75791.754960672
ZSFH,75210,2020-03-31,75657.0426636446
ZSFH,75210,2020-02-29,75840.0990786409
ZSFH,75210,2020-01-31,76180.1909890933
ZSFH,75210,2019-12-31,76673.0090259199
ZSFH,75210,2019-11-30,77047.8819314647
ZSFH,75210,2019-10-31,77561.7898295144
ZSFH,75210,2019-09-30,77664.5171935007
ZSFH,75210,2019-08-31,77415.4481806541
ZSFH,75210,2019-07-31,76880.6069697553
ZSFH,75210,2019-06-30,76603.670081792
ZSFH,75210,2019-05-31,75978.9714661207
ZSFH,75210,2019-04-30,74849.7886895923
ZSFH,75210,2019-03-31,73281.934048378
ZSFH,75210,2019-02-28,71811.4973698144
ZSFH,75210,2019-01-31,70958.2009771895
ZSFH,75210,2018-12-31,70247.540364158
ZSFH,75210,2018-11-30,70333.3322892692
ZSFH,75210,2018-10-31,70332.8878403483
ZSFH,75210,2018-09-30,70198.0855717318
ZSFH,75210,2018-08-31,69670.8389720094
ZSFH,75210,2018-07-31,69328.2709118692
ZSFH,75210,2018-06-30,69314.619178391
ZSFH,75210,2018-05-31,69336.6997911093
ZSFH,75210,2018-04-30,69002.3654311141
ZSFH,75210,2018-03-31,68595.6719286962
ZSFH,75210,2018-02-28,68190.2447199248
ZSFH,75210,2018-01-31,67772.13654171
ZSFH,75210,2017-12-31,67097.4303583342
ZSFH,75210,2017-11-30,66229.6658942567
ZSFH,75210,2017-10-31,65434.1584824852
ZSFH,75210,2017-09-30,64733.4433879826
ZSFH,75210,2017-08-31,64084.7520266321
ZSFH,75210,2017-07-31,63817.5197306521
ZSFH,75210,2017-06-30,63779.7190704239
ZSFH,75210,2017-05-31,63968.2073951316
ZSFH,75210,2017-04-30,64213.6640553575
ZSFH,75210,2017-03-31,64477.510027327
ZSFH,75210,2017-02-28,64719.3635811292
ZSFH,75210,2017-01-31,64824.3178246638
ZSFH,75210,2016-12-31,65005.0626460389
ZSFH,75210,2016-11-30,65147.1064570324
ZSFH,75210,2016-10-31,64698.7697964435
ZSFH,75210,2016-09-30,63946.1201076388
ZSFH,75210,2016-08-31,63440.8023793584
ZSFH,75210,2016-07-31,63581.6414521394
ZSFH,75210,2016-06-30,64000.6147674238
ZSFH,75210,2016-05-31,64039.4035258489
ZSFH,75210,2016-04-30,64042.4508269869
ZSFH,75210,2016-03-31,63699.4333346503
ZSFH,75210,2016-02-29,62995.0596178074
ZSFH,75210,2016-01-31,61899.3270507535
ZSFH,75210,2015-12-31,61463.8069491448
ZSFH,75210,2015-11-30,61319.016046884
ZSFH,75210,2015-10-31,61329.7533216091
ZSFH,75210,2015-09-30,60742.0228113163
ZSFH,75210,2015-08-31,60241.9487210796
ZSFH,75210,2015-07-31,60130.3534169554
ZSFH,75210,2015-06-30,60004.8956766006
ZSFH,75210,2015-05-31,59838.5615913695
ZSFH,75210,2015-04-30,58993.2553260191
ZSFH,75210,2015-03-31,57796.3075386765
ZSFH,75210,2015-02-28,56284.9614198099
ZSFH,75210,2015-01-31,54650.1361656201
ZSFH,75210,2014-12-31,53133.1582209197
ZSFH,75210,2014-11-30,51982.6798689282
ZSFH,75210,2014-10-31,50769.5443401095
ZSFH,75210,2014-09-30,49649.2688476403
ZSFH,75210,2014-08-31,48429.0285712596
ZSFH,75210,2014-07-31,47479.8747395734
ZSFH,75210,2014-06-30,46198.9685291778
ZSFH,75210,2014-05-31,44678.3412994236
