indicator_id,region_id,date,value
ZSFH,77598,2023-08-31,236045.383696836
ZSFH,77598,2023-07-31,235151.902345578
ZSFH,77598,2023-06-30,233109.082152225
ZSFH,77598,2023-05-31,230013.915495551
ZSFH,77598,2023-04-30,226572.96891947
ZSFH,77598,2023-03-31,224712.489152396
ZSFH,77598,2023-02-28,225428.570961758
ZSFH,77598,2023-01-31,226922.564345107
ZSFH,77598,2022-12-31,228177.087651317
ZSFH,77598,2022-11-30,227716.790129468
ZSFH,77598,2022-10-31,227211.961305389
ZSFH,77598,2022-09-30,226817.76665483
ZSFH,77598,2022-08-31,227230.5466084
ZSFH,77598,2022-07-31,226627.388077756
ZSFH,77598,2022-06-30,225349.716694168
ZSFH,77598,2022-05-31,222502.272096094
ZSFH,77598,2022-04-30,219988.623552353
ZSFH,77598,2022-03-31,216648.54135002
ZSFH,77598,2022-02-28,213082.283877265
ZSFH,77598,2022-01-31,209735.037954581
ZSFH,77598,2021-12-31,206911.849133913
ZSFH,77598,2021-11-30,205311.741402878
ZSFH,77598,2021-10-31,204368.929313541
ZSFH,77598,2021-09-30,204259.606316902
ZSFH,77598,2021-08-31,204498.424440203
ZSFH,77598,2021-07-31,203602.272160199
ZSFH,77598,2021-06-30,201684.335360835
ZSFH,77598,2021-05-31,199208.458990011
ZSFH,77598,2021-04-30,197133.172471652
ZSFH,77598,2021-03-31,195511.373360586
ZSFH,77598,2021-02-28,193779.069841015
ZSFH,77598,2021-01-31,191702.312133522
ZSFH,77598,2020-12-31,189108.120554727
ZSFH,77598,2020-11-30,186353.656672666
ZSFH,77598,2020-10-31,183269.879664885
ZSFH,77598,2020-09-30,180445.15120654
ZSFH,77598,2020-08-31,177786.402675008
ZSFH,77598,2020-07-31,175781.378642178
ZSFH,77598,2020-06-30,174081.635347821
ZSFH,77598,2020-05-31,172780.650316774
ZSFH,77598,2020-04-30,171500.736136098
ZSFH,77598,2020-03-31,170204.09348268
ZSFH,77598,2020-02-29,169037.097793242
ZSFH,77598,2020-01-31,168273.958698157
ZSFH,77598,2019-12-31,167769.662163105
ZSFH,77598,2019-11-30,166930.86308965
ZSFH,77598,2019-10-31,165884.290079108
ZSFH,77598,2019-09-30,165076.253840716
ZSFH,77598,2019-08-31,164778.602020095
ZSFH,77598,2019-07-31,164366.461146638
ZSFH,77598,2019-06-30,163643.091605024
ZSFH,77598,2019-05-31,162773.50676187
ZSFH,77598,2019-04-30,161580.014952271
ZSFH,77598,2019-03-31,160051.39269609
ZSFH,77598,2019-02-28,158187.729172744
ZSFH,77598,2019-01-31,156629.329554148
ZSFH,77598,2018-12-31,155505.251282244
ZSFH,77598,2018-11-30,154484.373620673
ZSFH,77598,2018-10-31,153504.589751828
ZSFH,77598,2018-09-30,152843.040984739
ZSFH,77598,2018-08-31,152206.23513713
ZSFH,77598,2018-07-31,151907.293410508
ZSFH,77598,2018-06-30,151430.341108082
ZSFH,77598,2018-05-31,150957.087834412
ZSFH,77598,2018-04-30,150308.155861563
ZSFH,77598,2018-03-31,150109.586674042
ZSFH,77598,2018-02-28,150367.145065559
ZSFH,77598,2018-01-31,150636.140875152
ZSFH,77598,2017-12-31,150465.22044545
ZSFH,77598,2017-11-30,149855.518813694
ZSFH,77598,2017-10-31,149083.971382276
ZSFH,77598,2017-09-30,148380.206002971
ZSFH,77598,2017-08-31,147566.909481518
ZSFH,77598,2017-07-31,146922.067876046
ZSFH,77598,2017-06-30,146206.134057865
ZSFH,77598,2017-05-31,145838.427757445
ZSFH,77598,2017-04-30,145947.078834062
ZSFH,77598,2017-03-31,146689.596569315
ZSFH,77598,2017-02-28,147663.913256
ZSFH,77598,2017-01-31,148192.039050756
ZSFH,77598,2016-12-31,148553.503205994
ZSFH,77598,2016-11-30,148595.214689616
ZSFH,77598,2016-10-31,148651.706163054
ZSFH,77598,2016-09-30,148326.372404907
ZSFH,77598,2016-08-31,148115.403412295
ZSFH,77598,2016-07-31,148160.147684009
ZSFH,77598,2016-06-30,148531.567648787
ZSFH,77598,2016-05-31,149135.194634576
ZSFH,77598,2016-04-30,150006.060818122
ZSFH,77598,2016-03-31,150641.437821597
ZSFH,77598,2016-02-29,150770.204135864
ZSFH,77598,2016-01-31,150149.570818737
ZSFH,77598,2015-12-31,149324.14754551
ZSFH,77598,2015-11-30,148308.422789164
ZSFH,77598,2015-10-31,147447.717539946
ZSFH,77598,2015-09-30,146547.799016479
ZSFH,77598,2015-08-31,145730.99415421
ZSFH,77598,2015-07-31,144846.310822461
ZSFH,77598,2015-06-30,143439.114408375
ZSFH,77598,2015-05-31,141983.26057289
ZSFH,77598,2015-04-30,140452.474693146
ZSFH,77598,2015-03-31,139683.26572862
ZSFH,77598,2015-02-28,139493.404666784
ZSFH,77598,2015-01-31,139440.614412263
ZSFH,77598,2014-12-31,139077.325943991
ZSFH,77598,2014-11-30,138404.586914734
ZSFH,77598,2014-10-31,137761.405581668
ZSFH,77598,2014-09-30,137570.453977128
ZSFH,77598,2014-08-31,137387.628193416
ZSFH,77598,2014-07-31,137092.57733032
ZSFH,77598,2014-06-30,135969.371863608
ZSFH,77598,2014-05-31,134833.389104856
ZSFH,77598,2014-04-30,133956.969936907
ZSFH,77598,2014-03-31,133808.537301712
ZSFH,77598,2014-02-28,133786.153792865
ZSFH,77598,2014-01-31,133244.133928957
ZSFH,77598,2013-12-31,132536.539964017
ZSFH,77598,2013-11-30,131939.786267397
ZSFH,77598,2013-10-31,132210.199327431
ZSFH,77598,2013-09-30,132849.652335265
ZSFH,77598,2013-08-31,133438.817692874
ZSFH,77598,2013-07-31,133513.756980575
ZSFH,77598,2013-06-30,132661.639494767
ZSFH,77598,2013-05-31,131419.193607429
ZSFH,77598,2013-04-30,130231.18226308
ZSFH,77598,2013-03-31,129423.166384151
ZSFH,77598,2013-02-28,128837.297302747
ZSFH,77598,2013-01-31,128022.927034155
ZSFH,77598,2012-12-31,127230.402241501
ZSFH,77598,2012-11-30,126228.788259644
ZSFH,77598,2012-10-31,125374.194424874
ZSFH,77598,2012-09-30,124904.443209137
ZSFH,77598,2012-08-31,124816.928274306
ZSFH,77598,2012-07-31,124981.722875239
ZSFH,77598,2012-06-30,124536.261693305
ZSFH,77598,2012-05-31,123891.770052185
ZSFH,77598,2012-04-30,123007.867892761
ZSFH,77598,2012-03-31,122771.924518559
