indicator_id-region_id-date-value
ZSFH-77007-"2011-02-28"-120627.473879294
ZSFH-77007-"2011-01-31"-121095.164787017
ZSFH-77007-"2010-12-31"-121502.49898218
ZSFH-77007-"2010-11-30"-122120.262879505
ZSFH-77007-"2010-10-31"-122724.540064339
ZSFH-77007-"2010-09-30"-123236.8826899
ZSFH-77007-"2010-08-31"-123683.524656022
ZSFH-77007-"2010-07-31"-124246.508005769
ZSFH-77007-"2010-06-30"-125081.988655298
ZSFH-77007-"2010-05-31"-125258.029027479
ZSFH-77007-"2010-04-30"-125191.154408065
ZSFH-77007-"2010-03-31"-124736.812807277
ZSFH-77007-"2010-02-28"-124698.71658059
ZSFH-77007-"2010-01-31"-124762.226981537
ZSFH-77007-"2009-12-31"-124919.572530511
ZSFH-77007-"2009-11-30"-124876.48394717
ZSFH-77007-"2009-10-31"-124707.305036442
ZSFH-77007-"2009-09-30"-124642.473595229
ZSFH-77007-"2009-08-31"-124628.301645254
ZSFH-77007-"2009-07-31"-124161.328955594
ZSFH-77007-"2009-06-30"-123256.343795654
ZSFH-77007-"2009-05-31"-122326.036293287
ZSFH-77007-"2009-04-30"-121935.033439451
ZSFH-77007-"2009-03-31"-122292.587206961
ZSFH-77007-"2009-02-28"-123560.006893114
ZSFH-77007-"2009-01-31"-125011.572527073
ZSFH-77007-"2008-12-31"-126476.923553039
ZSFH-77007-"2008-11-30"-127715.290200266
ZSFH-77007-"2008-10-31"-129011.699235695
ZSFH-77007-"2008-09-30"-129994.381586704
ZSFH-77007-"2008-08-31"-130431.541945073
ZSFH-77007-"2008-07-31"-130622.176437622
ZSFH-77007-"2008-06-30"-131027.453965241
ZSFH-77007-"2008-05-31"-131697.257224157
ZSFH-77007-"2008-04-30"-132208.178192042
ZSFH-77007-"2008-03-31"-132808.249240521
ZSFH-77007-"2008-02-29"-133424.43403763
ZSFH-77007-"2008-01-31"-134294.109214085
ZSFH-77007-"2007-12-31"-135171.625923359
ZSFH-77007-"2007-11-30"-135966.087048658
ZSFH-77007-"2007-10-31"-136322.918040478
ZSFH-77007-"2007-09-30"-136297.342451446
ZSFH-77007-"2007-08-31"-136327.718149822
ZSFH-77007-"2007-07-31"-137003.10044526
ZSFH-77007-"2007-06-30"-137478.467018138
ZSFH-77007-"2007-05-31"-137847.793638672
ZSFH-77007-"2007-04-30"-138384.997233394
ZSFH-77007-"2007-03-31"-139260.300634623
ZSFH-77007-"2007-02-28"-140093.557238079
ZSFH-77007-"2007-01-31"-140816.148663381
ZSFH-77007-"2006-12-31"-141593.582470861
ZSFH-77007-"2006-11-30"-142257.63240033
ZSFH-77007-"2006-10-31"-142658.974723285
ZSFH-77007-"2006-09-30"-142969.954493587
ZSFH-77007-"2006-08-31"-143535.694309091
ZSFH-77007-"2006-07-31"-144295.458309222
ZSFH-77007-"2006-06-30"-145046.110182297
ZSFH-77007-"2006-05-31"-145610.413498385
ZSFH-77007-"2006-04-30"-145835.435213953
ZSFH-77007-"2006-03-31"-145894.459939047
ZSFH-77007-"2006-02-28"-145876.782998524
ZSFH-77007-"2006-01-31"-145697.226480808
ZSFH-77007-"2005-12-31"-145593.364955745
ZSFH-77007-"2005-11-30"-145686.966540405
ZSFH-77007-"2005-10-31"-145836.657843452
ZSFH-77007-"2005-09-30"-145881.037747619
ZSFH-77007-"2005-08-31"-145732.751896068
ZSFH-77007-"2005-07-31"-145468.494075713
ZSFH-77007-"2005-06-30"-145251.435588522
ZSFH-77007-"2005-05-31"-144817.28499112
ZSFH-77007-"2005-04-30"-144280.06985718
ZSFH-77007-"2005-03-31"-143798.032533172
ZSFH-77007-"2005-02-28"-143572.875517524
ZSFH-77007-"2005-01-31"-143524.451033724
ZSFH-77007-"2004-12-31"-143339.822552029
ZSFH-77007-"2004-11-30"-143069.411768917
ZSFH-77007-"2004-10-31"-143051.733769899
ZSFH-77007-"2004-09-30"-143057.623751918
ZSFH-77007-"2004-08-31"-143000.504079089
ZSFH-77007-"2004-07-31"-142755.490783355
ZSFH-77007-"2004-06-30"-142471.6443845
ZSFH-77007-"2004-05-31"-142225.317182538
ZSFH-77007-"2004-04-30"-141881.323481066
ZSFH-77007-"2004-03-31"-141450.95417725
ZSFH-77007-"2004-02-29"-140965.951091611
ZSFH-77007-"2004-01-31"-140414.23665135
ZSFH-77007-"2003-12-31"-139889.352204905
ZSFH-77007-"2003-11-30"-139296.482613271
ZSFH-77007-"2003-10-31"-138622.963692621
ZSFH-77007-"2003-09-30"-137851.758058585
ZSFH-77007-"2003-08-31"-137099.892747357
ZSFH-77007-"2003-07-31"-136454.792131448
ZSFH-77007-"2003-06-30"-135992.869136716
ZSFH-77007-"2003-05-31"-135549.314363351
ZSFH-77007-"2003-04-30"-135145.373821662
ZSFH-77007-"2003-03-31"-134777.506391326
ZSFH-77007-"2003-02-28"-134412.719098271
ZSFH-77007-"2003-01-31"-134093.603905036
ZSFH-77007-"2002-12-31"-133691.306586632
ZSFH-77007-"2002-11-30"-133316.859011524
ZSFH-77007-"2002-10-31"-132753.98984398
ZSFH-77007-"2002-09-30"-132142.930884578
ZSFH-77007-"2002-08-31"-131517.414563689
ZSFH-77007-"2002-07-31"-130914.50640697
ZSFH-77007-"2002-06-30"-130301.360417016
ZSFH-77007-"2002-05-31"-129808.551425288
ZSFH-77007-"2002-04-30"-129428.22505156
ZSFH-77007-"2002-03-31"-129112.031758646
ZSFH-77007-"2002-02-28"-128804.980476486
ZSFH-77007-"2002-01-31"-128538.238187411
ZSFH-77007-"2001-12-31"-128402.52860659
ZSFH-77007-"2001-11-30"-128316.165690547
ZSFH-77007-"2001-10-31"-128329.678134097
ZSFH-77007-"2001-09-30"-128359.163950458
ZSFH-77007-"2001-08-31"-128241.859662859
ZSFH-77007-"2001-07-31"-128051.648623719
ZSFH-77007-"2001-06-30"-127937.419836767
ZSFH-77007-"2001-05-31"-127772.748203066
ZSFH-77007-"2001-04-30"-127555.222748002
ZSFH-77007-"2001-03-31"-127196.954557431
ZSFH-77007-"2001-02-28"-126845.863056907
ZSFH-77007-"2001-01-31"-126333.01357106
ZSFH-77007-"2000-12-31"-125623.268529344
ZSFH-77007-"2000-11-30"-124770.597810363
ZSFH-77007-"2000-10-31"-123788.775340992
ZSFH-77007-"2000-09-30"-122899.812759859
ZSFH-77007-"2000-08-31"-122252.412435242
ZSFH-77007-"2000-07-31"-121644.253725429
ZSFH-77007-"2000-06-30"-120657.458906267
ZSFH-77007-"2000-05-31"-119466.239789129
ZSFH-77007-"2000-04-30"-118611.380374638
ZSFH-77007-"2000-03-31"-118086.842803144
ZSFH-77007-"2000-02-29"-117940.516486298
ZSFH-77007-"2000-01-31"-117640.921574441
ZSFH-77007-"1999-12-31"-129865.0
ZSFH-77007-"1999-11-30"-129236.0
ZSFH-77007-"1999-10-31"-129046.0
ZSFH-77007-"1999-09-30"-128911.0
ZSFH-77007-"1999-08-31"-128614.0
ZSFH-77007-"1999-07-31"-127933.0
ZSFH-77007-"1999-06-30"-127505.0
ZSFH-77007-"1999-05-31"-127452.0
ZSFH-77007-"1999-04-30"-127339.0
ZSFH-77007-"1999-03-31"-126906.0
ZSFH-77007-"1999-02-28"-125888.0
ZSFH-77007-"1999-01-31"-125163.0
ZSFH-77007-"1998-12-31"-124491.0
ZSFH-77007-"1998-11-30"-124275.0
ZSFH-77007-"1998-10-31"-123681.0
ZSFH-77007-"1998-09-30"-123001.0
ZSFH-77007-"1998-08-31"-122023.0
ZSFH-77007-"1998-07-31"-121169.0
ZSFH-77007-"1998-06-30"-120504.0
ZSFH-77007-"1998-05-31"-120022.0
ZSFH-77007-"1998-04-30"-119585.0
ZSFH-77007-"1998-03-31"-119246.0
ZSFH-77007-"1998-02-28"-118796.0
ZSFH-77007-"1998-01-31"-118411.0
ZSFH-77007-"1997-12-31"-117822.0
ZSFH-77007-"1997-11-30"-117215.0
ZSFH-77007-"1997-10-31"-116555.0
ZSFH-77007-"1997-09-30"-115966.0
ZSFH-77007-"1997-08-31"-115789.0
ZSFH-77007-"1997-07-31"-115798.0
ZSFH-77007-"1997-06-30"-115675.0
ZSFH-77007-"1997-05-31"-115430.0
ZSFH-77007-"1997-04-30"-115009.0
ZSFH-77007-"1997-03-31"-114585.0
ZSFH-77007-"1997-02-28"-114325.0
ZSFH-77007-"1997-01-31"-114023.0
ZSFH-77007-"1996-12-31"-113901.0
ZSFH-77007-"1996-11-30"-113653.0
ZSFH-77007-"1996-10-31"-113562.0
ZSFH-77007-"1996-09-30"-113477.0
ZSFH-77007-"1996-08-31"-113271.0
ZSFH-77007-"1996-07-31"-112970.0
ZSFH-77007-"1996-06-30"-112690.0
ZSFH-77007-"1996-05-31"-112403.0
ZSFH-77007-"1996-04-30"-112267.0
ZSFH-77007-"1996-03-31"-112167.0
ZSFH-77007-"1996-02-29"-112186.0
ZSFH-77007-"1996-01-31"-112192.0
